,name,init_flux,starting_fitness,end_fitness,window_size,point,learn_rate,conv_rate,min_period,max_period,duration
114,531.0,0.1,0.2832708495937857,0.5543880421642917,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
115,531.0,0.1,0.2832708495937857,0.6221644242725002,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
116,531.0,0.1,0.2832708495937857,0.5617236152140775,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
117,531.0,0.1,0.2832708495937857,0.5986146259449462,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
118,531.0,0.1,0.2832708495937857,0.5845070445249599,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
119,531.0,0.1,0.2832708495937857,0.6119082869210896,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
120,531.0,0.2,0.2832708495937857,0.5398416518343382,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
121,531.0,0.2,0.2832708495937857,0.59848378491652,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
122,531.0,0.2,0.2832708495937857,0.5853930670504608,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
123,531.0,0.2,0.2832708495937857,0.6268295154732081,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
124,531.0,0.2,0.2832708495937857,0.5961056700399991,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
125,531.0,0.2,0.2832708495937857,0.600346631506513,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
126,531.0,0.2,0.2832708495937857,0.5133462336394836,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
127,531.0,0.2,0.2832708495937857,0.6052583795615113,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
128,531.0,0.2,0.2832708495937857,0.6119631531711887,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
129,531.0,0.2,0.2832708495937857,0.6042716353732545,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
130,531.0,0.3,0.2832708495937857,0.6263899624868031,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
131,531.0,0.3,0.2832708495937857,0.625390949061702,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
132,531.0,0.3,0.2832708495937857,0.6160797990396192,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
133,531.0,0.3,0.2832708495937857,0.5985121014087676,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
134,531.0,0.3,0.2832708495937857,0.5864873669790528,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
135,531.0,0.3,0.2832708495937857,0.6065041918863598,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
136,531.0,0.3,0.2832708495937857,0.6122883419949923,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
137,531.0,0.3,0.2832708495937857,0.6157914481990927,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
138,531.0,0.3,0.2832708495937857,0.5845377046782839,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
139,531.0,0.3,0.2832708495937857,0.6092247198487396,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
140,531.0,0.4,0.2832708495937857,0.6024728345842459,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
141,531.0,0.4,0.2832708495937857,0.6240599397452092,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
142,531.0,0.4,0.2832708495937857,0.625776075909002,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
143,531.0,0.4,0.2832708495937857,0.6159675716309243,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
144,531.0,0.4,0.2832708495937857,0.6076830657040315,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
145,531.0,0.4,0.2832708495937857,0.5909249018102471,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
146,531.0,0.4,0.2832708495937857,0.616908287525561,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
147,531.0,0.4,0.2832708495937857,0.6133086262720794,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
148,531.0,0.4,0.2832708495937857,0.6262267300305581,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
149,531.0,0.4,0.2832708495937857,0.6019001498399722,4000.0,0.3,0.008,0.004,300.0,400.0,1000.0
150,93.0,0.1,0.439942310471716,0.544675790222088,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
151,93.0,0.1,0.439942310471716,0.5612795834980522,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
152,93.0,0.1,0.439942310471716,0.5475542090783415,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
153,93.0,0.1,0.439942310471716,0.5702261306758769,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
154,93.0,0.1,0.439942310471716,0.5343219382723463,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
155,93.0,0.1,0.439942310471716,0.5662871398333886,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
156,93.0,0.1,0.439942310471716,0.5378264711264094,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
157,93.0,0.1,0.439942310471716,0.540986965856863,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
158,93.0,0.1,0.439942310471716,0.549074827469979,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
159,93.0,0.1,0.439942310471716,0.5434701713323099,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
160,93.0,0.2,0.439942310471716,0.5671198700593088,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
161,93.0,0.2,0.439942310471716,0.5495684083575009,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
162,93.0,0.2,0.439942310471716,0.5873612087065484,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
163,93.0,0.2,0.439942310471716,0.547883146104557,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
164,93.0,0.2,0.439942310471716,0.5104090277080434,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
165,93.0,0.2,0.439942310471716,0.5556738250253457,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
166,93.0,0.2,0.439942310471716,0.5492444351590317,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
167,93.0,0.2,0.439942310471716,0.5385348188309113,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
168,93.0,0.2,0.439942310471716,0.5423625294983401,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
169,93.0,0.2,0.439942310471716,0.500558629646639,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
170,93.0,0.3,0.439942310471716,0.4922083047267915,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
171,93.0,0.3,0.439942310471716,0.5011546712847055,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
172,93.0,0.3,0.439942310471716,0.6028636755183465,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
173,93.0,0.3,0.439942310471716,0.5394177597957445,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
174,93.0,0.3,0.439942310471716,0.5414095162456858,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
175,93.0,0.3,0.439942310471716,0.5526247431179924,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
176,93.0,0.3,0.439942310471716,0.6101083973676718,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
177,93.0,0.3,0.439942310471716,0.5118130769478406,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
178,93.0,0.3,0.439942310471716,0.5490652948119383,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
179,93.0,0.3,0.439942310471716,0.5545350942834756,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
180,93.0,0.4,0.439942310471716,0.6053098346244952,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
181,93.0,0.4,0.439942310471716,0.6077328471128316,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
182,93.0,0.4,0.439942310471716,0.6034951452438077,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
183,93.0,0.4,0.439942310471716,0.6252912996820139,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
184,93.0,0.4,0.439942310471716,0.6259936592463979,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
185,93.0,0.4,0.439942310471716,0.5853215935382573,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
186,93.0,0.4,0.439942310471716,0.6019269309728797,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
187,93.0,0.4,0.439942310471716,0.6145348595606404,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
188,93.0,0.4,0.439942310471716,0.6172693114166552,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
189,93.0,0.4,0.439942310471716,0.6096336038980934,4000.0,0.4,0.008,0.004,300.0,400.0,1000.0
190,43.0,0.1,0.5396181209379292,0.6130573968647695,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
191,43.0,0.1,0.5396181209379292,0.6109251611074134,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
192,43.0,0.1,0.5396181209379292,0.5980621552913384,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
193,43.0,0.1,0.5396181209379292,0.6028297513675503,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
194,43.0,0.1,0.5396181209379292,0.6123296823815505,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
195,43.0,0.1,0.5396181209379292,0.6182713453235219,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
196,43.0,0.1,0.5396181209379292,0.613442425336073,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
197,43.0,0.1,0.5396181209379292,0.6055758447762164,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
198,43.0,0.1,0.5396181209379292,0.6269202731250517,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
199,43.0,0.1,0.5396181209379292,0.6207892014115837,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
200,43.0,0.2,0.5396181209379292,0.601977195808343,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
201,43.0,0.2,0.5396181209379292,0.6141124731413525,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
202,43.0,0.2,0.5396181209379292,0.604667532506632,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
203,43.0,0.2,0.5396181209379292,0.610636443648415,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
204,43.0,0.2,0.5396181209379292,0.6246758406238127,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
205,43.0,0.2,0.5396181209379292,0.6083402013017628,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
206,43.0,0.2,0.5396181209379292,0.624386749464353,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
207,43.0,0.2,0.5396181209379292,0.6108114676257436,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
208,43.0,0.2,0.5396181209379292,0.606717089300834,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
209,43.0,0.2,0.5396181209379292,0.6037548552816814,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
210,43.0,0.3,0.5396181209379292,0.623394886406548,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
211,43.0,0.3,0.5396181209379292,0.613146539818939,4000.0,0.5,0.008,0.004,300.0,400.0,1000.0
