,trial_name,start_fit,end_fit,start_reward,end_reward,start_flux,end_flux,folder_name,min_period,max_period
51,RPG-0-0i13.npz,0.0,0.0,0.0,0.0,5.0,5.000000851194689,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
52,RPG-0-0i16.npz,0.0,0.0,0.0,0.0,5.0,5.000000851194689,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
53,RPG-6328-47617i0.npz,0.06327549085913602,0.47617043831215605,0.0,-0.4434575587949694,5.0,3.6916090154730408,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
54,RPG-15429-12545i0.npz,0.1542927958323239,0.12545447378433225,0.0,-0.13791157408679822,5.0,5.410143907727696,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
55,RPG-0-0i21.npz,0.0,0.0,0.0,0.0,5.0,5.000000913812363,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
56,RPG-0-0i0.npz,0.0,0.0,0.0,0.0,5.0,5.00000082757402,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
57,RPG-0-27602i0.npz,0.0,0.2760249793984806,0.0,0.06881146532833825,5.0,4.913939628895565,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
58,RPG-0-50448i0.npz,0.0,0.504482902831257,0.0,-0.30880107928350553,5.0,3.8327416210572554,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
59,RPG-0-0i7.npz,0.0,0.0,0.0,0.0,5.0,5.00000082757402,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
60,RPG-12528-52240i0.npz,0.12528408912931438,0.5223977975090969,0.0,-0.4000749577818763,5.0,4.40163419536778,ws.400_lr.0.008_cr.0.004_mnP.300_mxP.600_itF.5.0_mxF.8_D.2000_S.2_gt.RPG_T.0.0_nc.[0],300,600
